season,PLAYER_ID,player,team,minutes,impact_off,impact_def,impact_total,sd_off,sd_def,waa_off,waa_def,waa_total,booker_score,booker_off,booker_def,rank
2027,1629130,Duncan Robinson,DET,1347,0.19,-0.3,-0.11,0.879,0.975,0.21,-0.34,-0.12,-0.08,0.15,-0.23,190
2027,1629216,Gabe Vincent,LAL,771,-2.17,-2.73,-4.91,0.844,1.147,-1.19,-1.49,-2.68,-3.72,-1.65,-2.07,363
2027,1629234,Drew Eubanks,SAC,389,-2.17,-1.53,-3.7,1.018,1.155,-0.65,-0.46,-1.11,-2.81,-1.65,-1.16,296
2027,1629599,Amir Coffey,MIL,297,-2.46,-3.17,-5.63,0.911,0.92,-0.62,-0.8,-1.43,-4.27,-1.87,-2.41,315
2027,1629611,Terance Mann,BRK,1028,-0.84,-0.93,-1.77,0.867,0.898,-0.7,-0.78,-1.47,-1.34,-0.63,-0.71,318
2027,1629614,Andrew Nembhard,IND,1117,-0.6,-0.17,-0.77,0.907,1.068,-0.53,-0.16,-0.69,-0.59,-0.45,-0.13,251
2027,1629618,Jalen Pickett,DEN,461,0.3,1.4,1.7,1.008,1.167,0.11,0.51,0.62,1.29,0.23,1.06,129
2027,1629622,Max Strus,CLE,693,-1.09,-0.22,-1.31,0.969,1.051,-0.55,-0.11,-0.66,-0.99,-0.83,-0.16,244
2027,1629627,Zion Williamson,NOP,1124,2.27,1.52,3.79,0.959,0.958,2.03,1.37,3.4,2.88,1.72,1.16,29
2027,1629628,RJ Barrett,TOR,1032,-0.25,-0.13,-0.38,0.931,1.004,-0.19,-0.1,-0.29,-0.29,-0.19,-0.1,212
2027,1629630,Ja Morant,MEM,316,2.07,1.56,3.64,1.152,1.107,0.55,0.42,0.97,2.76,1.57,1.19,109
2027,1629631,De'Andre Hunter,CLE,871,-0.11,-0.45,-0.56,0.928,0.936,-0.07,-0.29,-0.36,-0.43,-0.08,-0.34,221
2027,1629632,Coby White,CHI,810,0.52,0.86,1.38,0.914,0.967,0.32,0.52,0.84,1.04,0.39,0.65,117
2027,1629636,Darius Garland,CLE,827,0.45,-0.49,-0.04,0.966,0.954,0.27,-0.3,-0.03,-0.03,0.34,-0.37,178
2027,1629637,Jaxson Hayes,LAL,1089,-1.28,0.31,-0.97,0.917,0.96,-0.98,0.24,-0.74,-0.73,-0.97,0.24,259
2027,1629638,Nickeil Alexander-Walker,ATL,1814,0.1,-0.71,-0.6,0.858,0.922,0.15,-1.02,-0.87,-0.46,0.08,-0.53,275
2027,1629639,Tyler Herro,MIA,707,1.17,-0.45,0.72,1.002,0.913,0.65,-0.25,0.4,0.55,0.89,-0.34,146
2027,1629640,Keldon Johnson,SAS,1588,-1.26,-1.69,-2.95,0.89,0.937,-1.47,-1.97,-3.44,-2.24,-0.96,-1.28,380
2027,1629645,Kevin Porter Jr.,MIL,838,0.05,0.72,0.77,1.074,1.125,0.04,0.52,0.55,0.59,0.04,0.55,136
2027,1629651,Nic Claxton,BRK,1107,-0.7,0.02,-0.68,0.884,0.93,-0.63,0.02,-0.61,-0.52,-0.53,0.02,239
2027,1629652,Luguentz Dort,OKC,1067,-1.87,-0.78,-2.65,0.893,0.936,-1.9,-0.8,-2.7,-2.01,-1.42,-0.59,365
2027,1629655,Daniel Gafford,DAL,651,1.0,1.94,2.95,0.901,0.996,0.67,1.3,1.97,2.24,0.76,1.48,69
2027,1629656,Quentin Grimes,PHI,1472,-1.64,-1.83,-3.47,0.97,1.003,-1.84,-2.05,-3.89,-2.63,-1.24,-1.39,384
2027,1629661,Cameron Johnson,DEN,1039,0.27,-0.07,0.2,0.94,0.968,0.22,-0.06,0.17,0.15,0.2,-0.05,160
2027,1629673,Jordan Poole,NOP,594,-1.22,-1.39,-2.61,1.0,0.913,-0.58,-0.66,-1.23,-1.98,-0.93,-1.05,301
2027,1629674,Neemias Queta,BOS,1063,-0.82,-0.01,-0.83,1.018,1.16,-0.73,-0.01,-0.74,-0.63,-0.62,-0.01,260
2027,1629675,Naz Reid,MIN,1531,0.33,0.32,0.65,1.0,0.931,0.41,0.39,0.79,0.49,0.25,0.24,123
2027,1629680,Matisse Thybulle,POR,398,0.45,1.06,1.51,0.945,1.132,0.15,0.35,0.5,1.14,0.34,0.8,141
2027,1629684,Grant Williams,CHO,430,0.1,-0.34,-0.23,0.958,1.126,0.04,-0.13,-0.09,-0.18,0.08,-0.26,187
2027,1629723,John Konchar,UTA,570,-0.08,0.28,0.2,0.861,1.06,-0.05,0.16,0.12,0.15,-0.06,0.21,164
2027,1629731,Dean Wade,CLE,1141,0.85,1.1,1.95,0.809,0.923,0.71,0.92,1.63,1.48,0.64,0.83,81
2027,1629750,Javonte Green,DET,753,-0.66,-0.26,-0.92,0.853,1.141,-0.41,-0.16,-0.56,-0.7,-0.5,-0.19,234
2027,1630162,Anthony Edwards,MIN,1576,2.7,1.38,4.08,0.904,0.893,3.41,1.74,5.15,3.1,2.05,1.05,10
2027,1630163,LaMelo Ball,CHO,910,2.28,2.24,4.52,0.996,1.031,1.91,1.88,3.79,3.43,1.73,1.7,23
2027,1630165,Killian Hayes,SAC,254,-1.96,-1.46,-3.42,1.157,1.331,-0.39,-0.29,-0.67,-2.59,-1.49,-1.11,246
2027,1630166,Deni Avdija,POR,1315,1.35,1.04,2.39,0.981,0.922,1.47,1.13,2.6,1.81,1.03,0.79,52
2027,1630167,Obi Toppin,IND,317,0.51,0.66,1.18,0.977,1.079,0.13,0.17,0.3,0.89,0.39,0.5,155
2027,1630168,Onyeka Okongwu,ATL,1417,0.85,1.23,2.08,0.825,0.985,0.96,1.39,2.35,1.58,0.64,0.94,57
2027,1630170,Devin Vassell,SAS,1514,0.49,-1.1,-0.61,0.928,0.96,0.55,-1.22,-0.67,-0.46,0.37,-0.83,247
2027,1630171,Isaac Okoro,CHI,954,-0.65,0.24,-0.42,0.814,0.896,-0.47,0.17,-0.3,-0.32,-0.5,0.18,213
2027,1630172,Patrick Williams,CHI,1114,-0.57,-1.25,-1.82,0.881,1.016,-0.48,-1.04,-1.52,-1.38,-0.43,-0.95,323
2027,1630173,Precious Achiuwa,SAC,1063,-2.16,-2.29,-4.45,0.95,1.041,-1.77,-1.88,-3.65,-3.37,-1.64,-1.74,382
2027,1630174,Aaron Nesmith,IND,799,0.53,0.87,1.4,0.921,1.013,0.34,0.56,0.9,1.07,0.4,0.66,111
2027,1630175,Cole Anthony,MIL,333,-0.28,0.26,-0.02,0.983,0.979,-0.08,0.07,-0.01,-0.02,-0.22,0.2,175
2027,1630178,Tyrese Maxey,PHI,1893,2.22,0.0,2.22,0.828,0.967,3.2,0.0,3.2,1.68,1.68,0.0,32
2027,1630180,Saddiq Bey,NOP,1425,-1.17,-1.48,-2.65,0.96,1.045,-1.32,-1.68,-3.01,-2.01,-0.88,-1.12,373
2027,1630182,Josh Green,CHO,562,-2.3,-2.52,-4.82,0.818,1.062,-1.19,-1.31,-2.5,-3.66,-1.75,-1.91,355
2027,1630183,Jaden McDaniels,MIN,1421,-1.06,-1.22,-2.28,0.823,0.927,-1.21,-1.39,-2.6,-1.73,-0.81,-0.93,361
2027,1630188,Jalen Smith,CHI,807,2.59,2.19,4.79,1.021,1.056,1.57,1.33,2.9,3.63,1.97,1.66,42
2027,1630191,Isaiah Stewart,DET,910,-0.22,0.1,-0.12,0.815,0.919,-0.16,0.07,-0.09,-0.09,-0.16,0.07,188
2027,1630192,Zeke Nnaji,DEN,404,-0.57,-1.24,-1.81,1.01,1.146,-0.18,-0.39,-0.57,-1.37,-0.43,-0.94,235
2027,1630193,Immanuel Quickley,TOR,1204,-0.16,-0.55,-0.71,1.004,0.937,-0.14,-0.49,-0.62,-0.54,-0.12,-0.42,240
2027,1630194,Paul Reed,DET,655,2.73,2.88,5.6,1.016,1.168,1.46,1.54,3.0,4.25,2.07,2.18,40
2027,1630198,Isaiah Joe,OKC,827,0.69,0.87,1.56,0.99,1.048,0.55,0.69,1.23,1.18,0.52,0.66,97
2027,1630200,Tre Jones,CHI,1343,0.21,0.12,0.33,0.819,1.033,0.21,0.12,0.33,0.25,0.16,0.09,152
2027,1630202,Payton Pritchard,BOS,1616,1.75,0.37,2.12,0.989,1.023,2.35,0.49,2.85,1.61,1.33,0.28,44
2027,1630208,Nick Richards,CHI,408,-3.09,-1.72,-4.81,0.905,1.078,-0.95,-0.53,-1.47,-3.65,-2.35,-1.3,319
2027,1630217,Desmond Bane,ORL,1574,2.71,2.21,4.92,0.981,0.948,3.88,3.15,7.03,3.73,2.06,1.67,7
2027,1630224,Jalen Green,PHO,538,-0.73,-1.51,-2.24,0.87,0.94,-0.32,-0.66,-0.98,-1.7,-0.55,-1.14,285
2027,1630228,Jonathan Kuminga,ATL,647,-0.28,0.28,0.0,1.019,1.052,-0.14,0.14,0.0,0.0,-0.21,0.21,173
2027,1630230,Naji Marshall,DAL,1231,0.07,0.19,0.26,0.874,0.972,0.09,0.24,0.33,0.2,0.05,0.15,153
2027,1630241,Sam Merrill,CLE,1125,0.51,0.52,1.03,0.964,1.033,0.42,0.43,0.85,0.78,0.39,0.39,116
2027,1630245,Ayo Dosunmu,CHI,1347,-1.17,-1.55,-2.72,0.842,1.021,-1.19,-1.57,-2.76,-2.07,-0.89,-1.18,367
2027,1630249,Vít Krejčí,ATL,913,0.01,-0.9,-0.89,0.882,0.977,0.01,-0.66,-0.65,-0.67,0.01,-0.68,243
2027,1630256,Jae'Sean Tate,HOU,284,-1.03,-0.62,-1.65,0.959,1.116,-0.25,-0.15,-0.4,-1.25,-0.78,-0.47,223
2027,1630264,Anthony Gill,WAS,634,0.51,2.2,2.7,1.149,1.41,0.28,1.2,1.48,2.05,0.38,1.67,86
2027,1630311,Pat Spencer,GSW,737,-0.27,-2.04,-2.31,1.086,1.293,-0.17,-1.28,-1.45,-1.75,-0.21,-1.55,317
2027,1630314,Brandon Williams,DAL,1083,-1.41,-1.6,-3.01,1.166,1.092,-1.57,-1.78,-3.35,-2.28,-1.07,-1.21,377
2027,1630526,Jeremiah Robinson-Earl,IND,280,-2.27,-1.78,-4.05,0.928,1.112,-0.51,-0.4,-0.91,-3.07,-1.72,-1.35,279
2027,1630529,Herbert Jones,NOP,1029,0.26,1.54,1.8,0.862,1.023,0.21,1.26,1.47,1.37,0.2,1.17,87
2027,1630530,Trey Murphy III,NOP,1512,0.56,-0.33,0.23,0.952,0.958,0.68,-0.4,0.28,0.18,0.43,-0.25,157
2027,1630532,Franz Wagner,ORL,616,2.48,2.72,5.2,0.998,0.992,1.39,1.52,2.91,3.95,1.88,2.06,41
2027,1630533,Ziaire Williams,BRK,898,-2.67,-3.38,-6.05,1.012,1.038,-1.95,-2.46,-4.41,-4.59,-2.03,-2.56,392
2027,1630534,Ochai Agbaji,TOR,703,-0.55,0.48,-0.06,0.818,1.068,-0.28,0.25,-0.03,-0.05,-0.42,0.37,179
2027,1630536,Sharife Cooper,WAS,499,-1.25,-1.91,-3.16,1.694,1.592,-0.54,-0.82,-1.36,-2.4,-0.95,-1.45,309
2027,1630538,Bones Hyland,MIN,819,0.0,-0.48,-0.47,1.204,1.196,0.0,-0.31,-0.31,-0.36,0.0,-0.36,214
2027,1630540,Miles McBride,NYK,878,1.59,1.6,3.19,0.888,1.036,1.11,1.12,2.22,2.42,1.21,1.22,63
2027,1630541,Moses Moody,GSW,938,-1.04,-0.86,-1.9,0.842,1.027,-0.83,-0.69,-1.51,-1.44,-0.79,-0.65,322
2027,1630543,Isaiah Jackson,IND,620,1.45,1.11,2.56,1.246,1.155,0.72,0.55,1.27,1.94,1.1,0.85,95
2027,1630544,Tre Mann,CHO,375,-0.68,-1.34,-2.02,1.156,1.218,-0.24,-0.46,-0.7,-1.53,-0.52,-1.02,254
2027,1630545,Terrence Shannon Jr.,MIN,589,-1.04,-0.7,-1.74,1.231,1.305,-0.49,-0.33,-0.82,-1.32,-0.79,-0.53,270
2027,1630549,Day'Ron Sharpe,BRK,910,1.89,2.67,4.56,1.059,1.096,1.4,1.97,3.37,3.46,1.43,2.03,31
2027,1630551,Justin Champagnie,WAS,959,0.06,-0.05,0.01,0.968,1.05,0.05,-0.04,0.01,0.01,0.05,-0.04,170
2027,1630552,Jalen Johnson,ATL,1671,0.72,1.27,1.99,1.038,0.963,0.95,1.7,2.65,1.51,0.54,0.97,49
2027,1630557,Corey Kispert,ATL,635,-1.66,-1.29,-2.95,0.899,0.896,-0.84,-0.65,-1.49,-2.24,-1.26,-0.98,320
2027,1630558,Davion Mitchell,MIA,1194,1.73,0.95,2.68,0.92,1.027,1.61,0.88,2.49,2.03,1.31,0.72,54
2027,1630559,Austin Reaves,LAL,1128,0.52,-0.54,-0.02,0.951,0.886,0.42,-0.43,-0.01,-0.01,0.4,-0.41,176
2027,1630560,Cam Thomas,BRK,623,-0.75,-2.04,-2.79,1.025,1.017,-0.38,-1.03,-1.41,-2.11,-0.57,-1.55,312
2027,1630567,Scottie Barnes,TOR,1954,1.22,2.36,3.58,0.912,0.883,1.75,3.37,5.12,2.71,0.93,1.79,11
2027,1630568,Luka Garza,BOS,723,0.99,1.23,2.22,1.238,1.294,0.6,0.74,1.34,1.69,0.75,0.93,91
2027,1630570,Trendon Watford,PHI,647,0.09,0.26,0.35,0.997,1.074,0.04,0.13,0.17,0.26,0.07,0.2,161
2027,1630572,Sandro Mamukelashvili,TOR,1405,1.63,1.69,3.32,1.042,1.048,1.67,1.74,3.41,2.52,1.23,1.28,28
2027,1630573,Sam Hauser,BOS,1116,1.03,0.98,2.01,0.958,0.968,0.95,0.91,1.87,1.53,0.78,0.75,72
2027,1630574,Ariel Hukporti,NYK,371,-1.09,-1.45,-2.53,1.095,1.382,-0.32,-0.43,-0.75,-1.92,-0.83,-1.1,261
2027,1630577,Julian Champagnie,SAS,1603,1.05,0.33,1.38,0.943,1.06,1.23,0.39,1.62,1.05,0.8,0.25,83
2027,1630578,Alperen Sengun,HOU,1319,1.24,1.48,2.72,0.888,0.922,1.38,1.65,3.03,2.06,0.94,1.12,37
2027,1630579,Jericho Sims,MIL,833,-2.04,-1.92,-3.96,0.867,1.165,-1.45,-1.36,-2.81,-3.0,-1.55,-1.46,370
2027,1630581,Josh Giddey,CHI,908,0.05,0.08,0.14,0.967,0.965,0.04,0.06,0.09,0.11,0.04,0.06,166
2027,1630583,Santi Aldama,MEM,817,-0.36,-0.63,-0.99,0.888,0.989,-0.25,-0.43,-0.68,-0.75,-0.27,-0.48,248
2027,1630591,Jalen Suggs,ORL,1004,1.18,1.31,2.49,1.002,1.013,1.08,1.2,2.27,1.89,0.9,1.0,61
2027,1630592,Jalen Wilson,BRK,538,-1.49,-1.21,-2.7,0.848,0.948,-0.65,-0.53,-1.18,-2.05,-1.13,-0.91,300
2027,1630595,Cade Cunningham,DET,1358,2.29,1.53,3.82,0.976,0.985,2.55,1.7,4.25,2.9,1.74,1.16,18
2027,1630596,Evan Mobley,CLE,1726,0.96,1.9,2.86,0.979,0.991,1.22,2.41,3.62,2.17,0.73,1.44,25
2027,1630598,Aaron Wiggins,OKC,717,0.9,0.54,1.44,1.047,1.035,0.62,0.37,0.99,1.09,0.68,0.41,107
2027,1630611,Gui Santos,GSW,795,-0.66,-0.83,-1.49,1.091,1.17,-0.44,-0.57,-1.01,-1.13,-0.5,-0.63,287
2027,1630619,Moussa Cisse,DAL,314,2.04,1.9,3.94,1.581,1.503,0.66,0.62,1.28,2.99,1.55,1.44,93
2027,1630623,Tyson Etienne,BRK,298,-1.42,-1.76,-3.18,1.657,1.748,-0.34,-0.43,-0.77,-2.41,-1.08,-1.34,266
2027,1630631,Jose Alvarado,NOP,884,0.71,0.13,0.84,0.941,0.956,0.5,0.09,0.59,0.64,0.54,0.1,131
2027,1630643,Jay Huff,IND,984,-0.03,-0.9,-0.93,1.087,1.135,-0.02,-0.71,-0.73,-0.71,-0.02,-0.68,257
2027,1630679,Ethan Thompson,IND,403,0.95,0.6,1.55,1.681,1.755,0.31,0.19,0.5,1.17,0.72,0.45,142
2027,1630692,Jordan Goodwin,PHO,990,0.62,0.7,1.32,1.005,1.083,0.5,0.56,1.06,1.01,0.47,0.53,104
2027,1630695,Micah Potter,IND,564,-0.15,-0.14,-0.28,0.975,1.232,-0.07,-0.06,-0.13,-0.22,-0.11,-0.1,191
2027,1630696,Dru Smith,MIA,836,-0.87,-0.17,-1.05,1.112,1.127,-0.57,-0.11,-0.68,-0.79,-0.66,-0.13,249
2027,1630700,Dyson Daniels,ATL,1464,0.6,0.94,1.54,0.932,0.966,0.7,1.09,1.8,1.17,0.46,0.71,75
2027,1630702,Jaden Hardy,WAS,482,-1.09,-2.12,-3.21,1.121,1.194,-0.45,-0.88,-1.34,-2.43,-0.82,-1.61,307
2027,1630703,Scoot Henderson,POR,577,-1.95,-2.91,-4.86,0.972,1.042,-0.93,-1.39,-2.32,-3.69,-1.48,-2.21,350
2027,1630811,Keaton Wallace,ATL,323,0.13,-0.03,0.1,1.289,1.314,0.03,-0.01,0.03,0.08,0.1,-0.02,169
2027,1631093,Jaden Ivey,DET,476,-0.99,-1.72,-2.71,0.909,0.949,-0.38,-0.67,-1.05,-2.06,-0.75,-1.31,291
2027,1631094,Paolo Banchero,ORL,1477,0.54,-0.02,0.51,0.955,0.948,0.72,-0.03,0.68,0.39,0.41,-0.02,126
2027,1631095,Jabari Smith Jr.,HOU,1542,-0.29,0.24,-0.05,0.839,0.89,-0.37,0.31,-0.07,-0.04,-0.22,0.18,185
2027,1631096,Chet Holmgren,OKC,1040,0.75,3.15,3.9,0.957,1.041,0.75,3.13,3.88,2.96,0.57,2.39,22
2027,1631097,Bennedict Mathurin,IND,1051,-1.51,-1.32,-2.83,1.013,0.977,-1.27,-1.11,-2.37,-2.14,-1.15,-1.0,353
2027,1631099,Keegan Murray,SAC,466,-0.92,0.03,-0.89,0.875,0.914,-0.33,0.01,-0.32,-0.67,-0.7,0.02,215
2027,1631101,Shaedon Sharpe,POR,987,-0.19,-1.52,-1.71,1.003,0.956,-0.15,-1.24,-1.4,-1.3,-0.14,-1.16,311
2027,1631105,Jalen Duren,DET,1179,0.42,0.16,0.58,0.906,0.977,0.4,0.16,0.56,0.44,0.32,0.12,135
2027,1631106,Tari Eason,HOU,1015,1.04,1.29,2.33,1.009,1.016,0.89,1.1,2.0,1.77,0.79,0.97,68
2027,1631107,Nikola Jović,MIA,575,-0.29,0.31,0.02,0.937,1.01,-0.13,0.14,0.01,0.02,-0.22,0.24,171
2027,1631108,Max Christie,DAL,1088,-1.46,-2.06,-3.53,0.91,0.958,-1.64,-2.31,-3.95,-2.67,-1.11,-1.57,385
2027,1631109,Mark Williams,PHO,961,-0.17,0.8,0.63,1.016,1.013,-0.13,0.63,0.49,0.48,-0.13,0.61,143
2027,1631110,Jeremy Sochan,SAS,358,-2.18,-1.77,-3.95,0.898,0.965,-0.57,-0.47,-1.04,-3.0,-1.65,-1.35,290
2027,1631114,Jalen Williams,OKC,566,0.58,0.1,0.69,0.99,0.93,0.32,0.06,0.37,0.52,0.44,0.08,149
2027,1631119,Jaylin Williams,OKC,701,0.86,2.5,3.36,0.928,1.107,0.58,1.67,2.25,2.55,0.65,1.89,62
2027,1631121,Bryce McGowens,NOP,577,-0.21,-0.18,-0.39,1.313,1.14,-0.1,-0.08,-0.18,-0.3,-0.16,-0.14,194
2027,1631123,Jamaree Bouyea,PHO,293,-1.41,-2.05,-3.45,1.303,1.685,-0.33,-0.49,-0.82,-2.62,-1.07,-1.55,271
2027,1631124,Julian Strawther,DEN,524,-3.6,-3.88,-7.48,1.071,1.065,-1.48,-1.6,-3.08,-5.68,-2.73,-2.94,374
2027,1631126,Caleb Love,POR,701,-0.48,-0.81,-1.29,1.412,1.347,-0.28,-0.47,-0.75,-0.98,-0.36,-0.62,262
2027,1631128,Christian Braun,DEN,987,-1.32,0.0,-1.32,0.929,0.916,-1.02,0.0,-1.02,-1.0,-1.0,0.0,288
2027,1631131,Oscar Tshiebwe,UTA,272,0.75,1.15,1.9,1.63,1.589,0.21,0.32,0.53,1.44,0.57,0.87,139
2027,1631133,Jabari Walker,PHI,563,-0.36,-0.18,-0.55,0.924,1.129,-0.16,-0.08,-0.23,-0.41,-0.27,-0.14,202
2027,1631157,Ryan Rollins,MIL,1386,0.66,0.4,1.06,1.067,1.119,0.78,0.48,1.25,0.8,0.5,0.31,96
2027,1631159,Leonard Miller,CHI,360,-1.58,-1.11,-2.68,1.79,1.92,-0.43,-0.3,-0.73,-2.04,-1.2,-0.84,258
2027,1631165,Keon Ellis,SAC,1033,0.71,0.38,1.1,0.828,0.996,0.57,0.31,0.87,0.83,0.54,0.29,112
2027,1631169,Josh Minott,BOS,531,0.66,1.31,1.97,1.388,1.323,0.29,0.58,0.87,1.5,0.5,1.0,113
2027,1631170,Jaime Jaquez Jr.,MIA,1628,0.46,-0.25,0.21,0.899,1.007,0.58,-0.31,0.27,0.16,0.35,-0.19,158
2027,1631172,Ousmane Dieng,MIL,531,-0.54,-0.92,-1.47,1.23,1.24,-0.25,-0.42,-0.66,-1.11,-0.41,-0.7,245
2027,1631200,Kris Murray,POR,756,-0.57,-0.37,-0.93,0.911,1.119,-0.35,-0.23,-0.58,-0.71,-0.43,-0.28,236
2027,1631204,Marcus Sasser,DET,344,-1.32,-1.24,-2.56,1.091,1.09,-0.37,-0.35,-0.72,-1.95,-1.0,-0.94,255
2027,1631207,Dalen Terry,CHI,372,-1.32,-2.44,-3.76,1.017,1.229,-0.37,-0.68,-1.05,-2.85,-1.0,-1.85,292
2027,1631212,Peyton Watson,DEN,1083,-1.93,-1.24,-3.17,0.842,0.972,-1.65,-1.05,-2.7,-2.4,-1.47,-0.94,366
2027,1631213,Tyrese Martin,BRK,458,-2.35,-3.6,-5.95,1.026,1.14,-0.87,-1.34,-2.21,-4.51,-1.78,-2.73,346
2027,1631217,Moussa Diabaté,CHO,1105,1.34,1.22,2.56,0.931,1.103,1.36,1.24,2.61,1.94,1.02,0.92,51
2027,1631218,Trayce Jackson-Davis,GSW,315,-0.45,-0.53,-0.98,0.99,1.01,-0.12,-0.14,-0.26,-0.74,-0.34,-0.4,207
2027,1631221,Collin Gillespie,PHO,1451,1.46,0.3,1.76,1.05,1.106,1.72,0.35,2.07,1.33,1.11,0.23,66
2027,1631222,Jake LaRavia,LAL,1398,-1.05,-1.08,-2.13,0.975,1.006,-1.04,-1.07,-2.11,-1.62,-0.8,-0.82,344
2027,1631230,Dominick Barlow,PHI,984,-0.57,0.27,-0.31,1.082,1.187,-0.43,0.2,-0.23,-0.23,-0.44,0.2,203
2027,1631243,Mouhamed Gueye,ATL,970,-1.95,-0.76,-2.71,1.055,1.16,-1.51,-0.59,-2.1,-2.06,-1.48,-0.58,343
2027,1631245,Quenton Jackson,IND,452,-0.71,-0.19,-0.91,1.311,1.346,-0.26,-0.07,-0.33,-0.69,-0.54,-0.15,218
2027,1631246,Vince Williams Jr.,MEM,431,-0.39,-0.58,-0.97,1.027,1.085,-0.14,-0.21,-0.35,-0.74,-0.3,-0.44,220
2027,1631248,Baylor Scheierman,BOS,824,1.02,0.98,2.0,1.154,1.296,0.7,0.67,1.37,1.51,0.77,0.74,89
2027,1631250,Pete Nance,MIL,394,0.74,1.07,1.81,1.191,1.455,0.25,0.36,0.61,1.37,0.56,0.81,130
2027,1631255,Karlo Matković,NOP,622,0.09,0.55,0.64,1.079,1.214,0.05,0.27,0.32,0.49,0.07,0.42,154
2027,1631260,AJ Green,MIL,1388,1.32,1.23,2.55,0.887,1.015,1.56,1.45,3.01,1.93,1.0,0.93,38
2027,1631288,Jamal Cain,ORL,354,-1.48,-2.69,-4.17,1.199,1.243,-0.48,-0.87,-1.34,-3.17,-1.12,-2.04,308
2027,1631321,Sidy Cissoko,POR,874,0.09,0.08,0.17,1.113,1.233,0.07,0.06,0.12,0.13,0.07,0.06,165
2027,1631323,Simone Fontecchio,MIA,805,-0.23,-0.97,-1.2,0.905,1.028,-0.14,-0.61,-0.75,-0.91,-0.18,-0.73,263
2027,1631342,Daeqwon Plowden,SAC,521,-1.12,-0.37,-1.49,1.433,1.582,-0.45,-0.15,-0.6,-1.13,-0.85,-0.28,238
2027,1641705,Victor Wembanyama,SAS,1307,3.09,5.5,8.59,0.971,1.02,2.96,5.27,8.23,6.51,2.34,4.17,6
2027,1641706,Brandon Miller,CHO,1166,0.64,-0.86,-0.22,0.92,1.064,0.69,-0.93,-0.24,-0.17,0.49,-0.66,205
2027,1641707,Taylor Hendricks,MEM,685,-2.57,-3.16,-5.74,1.077,1.255,-1.49,-1.83,-3.31,-4.35,-1.95,-2.4,376
2027,1641708,Amen Thompson,HOU,1845,1.58,1.94,3.52,0.954,0.947,2.47,3.02,5.49,2.67,1.2,1.47,8
2027,1641709,Ausar Thompson,DET,1179,0.74,1.09,1.83,0.977,0.961,0.71,1.05,1.76,1.39,0.56,0.82,77
2027,1641710,Anthony Black,ORL,1132,-1.76,-2.76,-4.51,0.9,0.929,-1.8,-2.83,-4.64,-3.42,-1.33,-2.09,393
2027,1641711,Gradey Dick,TOR,751,-1.4,-2.73,-4.13,0.999,1.033,-0.77,-1.5,-2.27,-3.14,-1.06,-2.07,348
2027,1641712,Rayan Rupert,POR,627,-1.66,-2.87,-4.53,1.047,1.358,-0.86,-1.49,-2.35,-3.44,-1.26,-2.18,352
2027,1641713,GG Jackson,MEM,536,-0.94,-1.41,-2.35,1.155,1.249,-0.42,-0.64,-1.06,-1.79,-0.71,-1.07,294
2027,1641715,Cam Whitmore,WAS,279,-1.33,-1.91,-3.24,1.151,1.065,-0.32,-0.46,-0.78,-2.46,-1.01,-1.45,267
2027,1641716,Jarace Walker,IND,1291,-1.63,-2.28,-3.91,0.986,1.076,-1.68,-2.36,-4.04,-2.97,-1.24,-1.73,388
2027,1641717,Cason Wallace,OKC,1176,-0.87,-0.89,-1.76,0.938,0.951,-0.98,-1.0,-1.98,-1.33,-0.66,-0.67,337
2027,1641718,Keyonte George,UTA,1032,-2.94,-2.91,-5.85,0.867,0.905,-3.14,-3.11,-6.26,-4.44,-2.23,-2.21,400
2027,1641722,Jordan Hawkins,NOP,412,-2.44,-3.48,-5.92,0.991,1.121,-0.8,-1.15,-1.95,-4.49,-1.85,-2.64,334
2027,1641724,Jett Howard,ORL,352,-2.13,-4.0,-6.13,1.349,1.327,-0.68,-1.28,-1.96,-4.65,-1.62,-3.04,335
2027,1641729,Brice Sensabaugh,UTA,1050,-0.47,-0.47,-0.93,1.018,0.986,-0.51,-0.51,-1.02,-0.71,-0.35,-0.36,289
2027,1641730,Noah Clowney,BRK,1155,-1.53,-2.05,-3.58,0.951,1.031,-1.43,-1.92,-3.35,-2.71,-1.16,-1.55,378
2027,1641731,Bilal Coulibaly,WAS,903,-2.16,-3.05,-5.2,0.868,1.047,-1.68,-2.38,-4.06,-3.95,-1.64,-2.31,389
2027,1641737,Adem Bona,PHI,914,-1.66,0.13,-1.52,0.988,1.265,-1.15,0.09,-1.06,-1.16,-1.26,0.1,295
2027,1641738,Kobe Brown,IND,561,-2.42,-3.22,-5.64,1.141,1.352,-1.09,-1.44,-2.53,-4.28,-1.84,-2.44,358
2027,1641739,Toumani Camara,POR,1671,0.92,1.26,2.18,0.904,0.987,1.27,1.74,3.01,1.65,0.7,0.96,39
2027,1641740,Jaylen Clark,MIN,794,-0.89,-0.41,-1.3,1.005,1.214,-0.57,-0.26,-0.83,-0.99,-0.67,-0.31,273
2027,1641750,Ryan Kalkbrenner,CHO,838,-1.24,-1.19,-2.42,1.396,1.28,-0.96,-0.92,-1.87,-1.84,-0.94,-0.9,331
2027,1641757,Jordan Miller,LAC,896,-0.55,-2.12,-2.68,1.157,1.216,-0.43,-1.66,-2.09,-2.03,-0.42,-1.61,342
